BIBLIOTHEQUE/03_COMP-REAS/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers.md	862	rope	### C Details on Architectures Used || || Transformer Models (Llama/GPT). In this paper, "Llama(RoPE)" refers to the Huggingface (HF) implementation LlamaForCausalLM, which employs rotary embeddings across all hidden dimensions and utilizes gated MLP layers. We did not enable group-query attention, as this study focuses on smaller-scale models. The intermediate size is set to $\frac{8d}{3}$ , ensuring that each MLP layer contains $8d^2$ trainable parameters, consistent with standard MLP layers. "Llama(NoPE)" refers to the same architecture with rotary embedding completely disabled. "Llama(RoPE) " refers to the version where rotary embeddings are applied to only a quarter of the dimensions...
BIBLIOTHEQUE/03_COMP-REAS/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers.md	864	rope	Transformer Models (Llama/GPT). In this paper, "Llama(RoPE)" refers to the Huggingface (HF) implementation LlamaForCausalLM, which employs rotary embeddings across all hidden dimensions and utilizes gated MLP layers. We did not enable group-query attention, as this study focuses on smaller-scale models. The intermediate size is set to $\frac{8d}{3}$ , ensuring that each MLP layer contains $8d^2$ trainable parameters, consistent with standard MLP layers. "Llama(NoPE)" refers to the same architecture with rotary embedding completely disabled. "Llama(RoPE) " refers to the version where rotary embeddings are applied to only a quarter of the dimensions. The variants $\downarrow$ , and $\downar...
BIBLIOTHEQUE/03_COMP-REAS/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers.md	870	rope	<sup>&</sup>lt;sup>33</sup> "You will be asked questions about people's birth years, and the birth year descriptions are hidden in some random text. Some people's birth years are directly given, while others are given in the form that 'name1' was born in the same year as 'name2'." || || <sup>&</sup>lt;sup>34</sup>The original GPT2 architecture differs from Llama in other minor ways, such as using GeLU activation and slightly different initialization. We do not investigate these small architectural differences in this paper. || || Llama(RoPE) with ReLU<sup>2</sup> in place of silu. || || ALIBI AND H-ALIBI. For ALiBi [45], we follow the original recommendation of using a geometric sequence ...
BIBLIOTHEQUE/03_COMP-REAS/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers.md	872	alibi	<sup>&</sup>lt;sup>34</sup>The original GPT2 architecture differs from Llama in other minor ways, such as using GeLU activation and slightly different initialization. We do not investigate these small architectural differences in this paper. || || Llama(RoPE) with ReLU<sup>2</sup> in place of silu. || || ALIBI AND H-ALIBI. For ALiBi [45], we follow the original recommendation of using a geometric sequence $2^{-8/n}$ for an n-head Transformer, which determines how each head is biased toward local context. For H-Alibi [31], we use their proposed strategy of restricting the h-th head to attend only to the nearest h tokens, and applied to half of the heads. (We briefly tested applying this to...
BIBLIOTHEQUE/03_COMP-REAS/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers.md	880	rope	ssm\_state\_size=64, num\_heads=16, and head\_dim=hidden\_size \* 2 / num\_heads. || || This setup ensures each Mamba layer has $6d^2 + o(d^2)$ trainable parameters. The recurrent state size (per layer) is therefore $2d \times \mathtt{ssm\_state\_size} = 128d$ plus conv1d. We briefly tested num\_heads=8 but observed worse results, so did not include it. The model initialization follows the HF default (which uses PyTorch default init as opposed to a fixed 0.02 std init). 35 || || For "Mamba2(mlp)," we use the same HF implementation but alternate between Mamba SSM layers and gated MLP layers. The intermediate size for gated MLP is 2d, ensuring each MLP layer contains $6d^2$ trainable parame...
BIBLIOTHEQUE/03_COMP-REAS/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers.md	908	rope	**Task Capo.** The knowledge-capacity task pretrains on synthetic biographies following [8]. For consistency, we use GPT2Tokenizer and tie embedding/output weights to minimize capacity loss in small models (though the effect is minor). || || Since CAPO measures bit-per-parameter knowledge capacity, both model and data scales are increased to assess scaling behavior. Following [8], we adopt the $\ell$ -h notation for model size, where Llama( $\ell$ -h) has $\ell$ layers, hidden size 64h, and h heads, and extend this convention to GLA, Mamba2, and GDN for comparability.<sup>38</sup> || || GPT2 experiments in Figure 11 use the original GPT2 architecture augmented with RoPE, as in [8]. Mixtur...
BIBLIOTHEQUE/03_COMP-REAS/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers.md	916	rope	For pretraining experiments on SlimPajama and FineWeb-Edu, we use all the architectures listed above alongside the Llama2 tokenizer (with vocab size 32,000) [65]. Weight tying is disabled to maintain consistency with prior works (e.g., [10, 73] and references therein). || || The architectural configurations used in the real-life experiments are summarized below. They follow the setups described in Section C, except that we increase both width and depth to yield approximately 1.35B parameters per model: || || - Llama (RoPE/NoPE): 24 layers, 32 heads, hidden size d = 2048. || - GLA: 24 layers, 4 heads, hidden size d = 2048. || - Mamba2: 48 layers, 16 heads, hidden size d = 2048. || - Mamba2...
BIBLIOTHEQUE/03_COMP-REAS/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers.md	945	rope	# D Extensions of Figures 8 and 15 || || ![](_page_41_Figure_1.jpeg) || || Figure 19: This is an extension of Figure 8: Training curves for 12L768 and 8L512D RoPE models, with and without Canon layers, on Task Depol(K = 16), Depol(K = 8), Depol(K = 4), evaluated at varied depths and maximum graph size n = N, shown in two best learning rates. || || ![](_page_42_Figure_0.jpeg) || || Figure 20: This is an extension of Figure 15: Training curves for 12L768D architectures on Task Depo1(K=4 or 8), Depo2(K=16), evaluated at varied k and maximum n = N; two best learning rates for each k.
BIBLIOTHEQUE/03_COMP-REAS/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers.md	967	rope	# E.2 Complete Real-Life Experiments || || ![](_page_44_Figure_1.jpeg) || || Figure 22: This is identical to Figure 16 but additionally includes GPT2(RoPE) models—identical to Llama(RoPE) but using standard MLPs—and GPT2(RoPE,R2), which uses ReLU<sup>2</sup> activation [59]. Key conclusions remain unchanged: reducing RoPE improves length generalization, and many architectural differences (e.g., standard vs. gated MLP, SiLU vs. ReLU<sup>2</sup>) are buried in noise. || || ![](_page_45_Figure_0.jpeg) || || Figure 23: Results on the **Babilong** + **S-NIAH** dataset evaluating multi-hop reasoning across varied junk context lengths. Most architectural comparisons are statistically insignifica...
BIBLIOTHEQUE/03_COMP-REAS/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers.md	974	rope	|| Figure 23: Results on the **Babilong** + **S-NIAH** dataset evaluating multi-hop reasoning across varied junk context lengths. Most architectural comparisons are statistically insignificant. **Key findings include:** || || - 1. Linear models consistently underperform Transformers, even in short contexts without junk. || - 2. Models with reduced RoPE (NoPE, RoPE) achieve notable improvements in long-context accuracy. || - 3. S-NIAH is too easy: linear models appear accurate but fail at short-context 1-hop retrieval (Figure 22). || || # F More Synthetic Experiments ||
BIBLIOTHEQUE/03_COMP-REAS/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers.md	993	rope	Figure 25: Effect of ReLU<sup>2</sup> activation on standard vs. gated MLP. Columns $1\rightarrow 2$ , $5\rightarrow 6$ : gated MLP outperforms standard MLP with silu. Columns $2\rightarrow 4$ , $6\rightarrow 8$ : adding ReLU<sup>2</sup> to standard MLP yields slight gains. Columns $1\rightarrow 3$ , $5\rightarrow 7$ : adding ReLU<sup>2</sup> to gated MLP hurts performance. || || ![](_page_47_Figure_0.jpeg) || || Figure 26: Transformer+Canon with varying RoPE configurations. From left to right: (1) RoPE; (2) RoPE in half of heads each with half RoPE dimensions; (3) RoPE is a quarter of heads with full RoPE dimensions; (4) RoPE is all heads each with quarter RoPE dimensions; (5) NoPE. || |...
BIBLIOTHEQUE/03_COMP-REAS/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers.md	995	rope	![](_page_47_Figure_0.jpeg) || || Figure 26: Transformer+Canon with varying RoPE configurations. From left to right: (1) RoPE; (2) RoPE in half of heads each with half RoPE dimensions; (3) RoPE is a quarter of heads with full RoPE dimensions; (4) RoPE is all heads each with quarter RoPE dimensions; (5) NoPE. || || **Conclusion:** Canon layers eliminate the need for extensive RoPE usage, and reducing RoPE usage to 1/4 is even preferable, outperforming both full RoPE and NoPE setups. Among these reduced RoPE variants, RoPE achieves slightly better overall performance. || || # G Complete Ablation Studies || || This section presents full ablation results, including KL-divergence evaluations f...
BIBLIOTHEQUE/03_COMP-REAS/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers.md	1001	rope	# G Complete Ablation Studies || || This section presents full ablation results, including KL-divergence evaluations for Task MANO. These details were omitted from the main text for clarity but are included here for completeness and for readers seeking deeper experimental insight. || || ## G.1 Llama(RoPE) family || || ![](_page_48_Figure_1.jpeg) || || Figure 27: Llama(RoPE) family: (from left to right) original, Canon-B, -AC, -BD, -ACD, -ABC, -ABCD. This figure complements Figure 10 and gives more technical details.
BIBLIOTHEQUE/03_COMP-REAS/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers.md	1005	rope	## G.1 Llama(RoPE) family || || ![](_page_48_Figure_1.jpeg) || || Figure 27: Llama(RoPE) family: (from left to right) original, Canon-B, -AC, -BD, -ACD, -ABC, -ABCD. This figure complements Figure 10 and gives more technical details. || || ![](_page_48_Figure_3.jpeg) || || Figure 28: Llama(RoPE) family: (left to right) original, Canon-B(no-res), Canon-ABCD(res), Canon-B(no-res), Canon-ABCD(res). This figure complements Figure 10 and directly compares to Primer [59] (i.e., Canon-B(no-res)), showing its inefficiency and highlighting: (1) Canon layers are not tied to Attention; (2) Canon(res) at multiple points is safe and more effective.
BIBLIOTHEQUE/03_COMP-REAS/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers.md	1009	rope	Figure 27: Llama(RoPE) family: (from left to right) original, Canon-B, -AC, -BD, -ACD, -ABC, -ABCD. This figure complements Figure 10 and gives more technical details. || || ![](_page_48_Figure_3.jpeg) || || Figure 28: Llama(RoPE) family: (left to right) original, Canon-B(no-res), Canon-ABCD(res), Canon-B(no-res), Canon-ABCD(res). This figure complements Figure 10 and directly compares to Primer [59] (i.e., Canon-B(no-res)), showing its inefficiency and highlighting: (1) Canon layers are not tied to Attention; (2) Canon(res) at multiple points is safe and more effective. || || # G.2 Llama(NoPE) family || || ![](_page_49_Figure_1.jpeg)
BIBLIOTHEQUE/03_COMP-REAS/Solving olympiad geometry without human demonstrations (AlphaGeometry)/Solving olympiad geometry without human demonstrations (AlphaGeometry).md	272	relative_position	We run our synthetic-data-generation process on a large number of parallel CPU workers, each seeded with a different random seed to reduce duplications. After running this process on 100,000 CPU workers for 72 h, we obtained roughly 500 million synthetic proof examples. We reformat the proof statements to their canonical form (for example, sorting arguments of individual terms and sorting terms within the same proof step, etc.) to avoid shallow deduplication against itself and against the test set. At the end, we obtain 100 million unique theorem-proof examples. A total of 9 million examples involves at least one auxiliary construction. We find no IMO-AG-30 problems in the synthetic data....
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	15	rope	\*Work done during internship at ByteDance, †Project Lead, §Corresponding Author || || ### **Abstract** || || Visual storytelling requires generating multi-shot videos with cinematic quality and long-range consistency. Inspired by human memory, we propose **StoryMem**, a paradigm that reformulates long-form video storytelling as iterative shot synthesis conditioned on explicit visual memory, transforming pre-trained single-shot video diffusion models into multi-shot storytellers. This is achieved by a novel **Memory-to-Video (M2V)** design, which maintains a compact and dynamically updated memory bank of keyframes from historical generated shots. The stored memory is then injected into si...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	25	rope	### 1 Introduction || || Storytelling is a core expression of human creativity, spanning from cave art to cinema. Recent years have witnessed substantial advances in video diffusion models [1, 10, 38], enabling the synthesis of single-shot short videos with near-cinematic visual fidelity [7, 21, 32, 34, 42]. A natural next step is to move beyond isolated clips and enable video models to construct coherent visual narratives. However, genuine storytelling demands multi-layered coherence across shots and scenes, from low-level consistency of characters and environments to high-level alignment of visual style and narrative flow. Achieving such minute-long, multi-shot narrative generation rema...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	51	rope	These two lines of research reflect a core dilemma in narrative video generation: joint training demand heavy computation and scarce high-quality multi-shot data, while decoupled approaches suffer from inconsistency. In this work, we explore a third path that achieves both high consistency and high efficiency. Our key insight is that high-quality pretrained single-shot video diffusion models can be effectively adapted for long-term coherent storytelling when augmented with visual memory. Inspired by how human memory selectively retains salient visual information, we introduce **StoryMem**, a new paradigm that reformulates long-form video storytelling as iterative shot synthesis conditione...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	86	rope	(2) || || $$\mathcal{L}_{RF} = \mathbb{E}_{z_0, \epsilon, t} \left[ \left\| v_{\Theta}(z_t, t) - (z_0 - \epsilon) \right\|^2 \right]. \tag{3}$$ || || **Model Architecture.** To reach cinematic-level quality, we adopt state-of-the-art single-shot video diffusion model Wan2.2-I2V [42] as our base model, which uses diffusion transformer (DiT) [35] as the velocity prediction network $\Theta$ . Each DiT block contains self-attention for intra-video dependency modeling and cross-attention for text conditioning, and uses 3D Rotary Position Embedding (RoPE) [39] to encode spatial and temporal coordinates. Wan-I2V model further conditions on an first-frame image to guide video synthesis. The image...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	124	rope	This formulation enables *memory-based multi-shot generation*, where each shot is conditioned on both its textual description and an evolving memory that summarizes characters, scenes, and stylistic information from previous shots, thereby ensuring cross-shot consistency and narrative coherence throughout the entire video. || || ### 3.3 Memory-to-Video (M2V) || || Based on the above formulation, we propose the Memory-to-Video (M2V) mechanism, which realizes the conditional distribution $p_{\Theta}(v_i \mid t_i, m_{i-1})$ via a memory-conditioned video diffusion model with negative RoPE shift || || **Memory as Condition.** To achieve memory-conditioned video generation, we leverage the arc...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	128	rope	Based on the above formulation, we propose the Memory-to-Video (M2V) mechanism, which realizes the conditional distribution $p_{\Theta}(v_i \mid t_i, m_{i-1})$ via a memory-conditioned video diffusion model with negative RoPE shift || || **Memory as Condition.** To achieve memory-conditioned video generation, we leverage the architecture design of pretrained image-conditioned video model Wan-I2V. We first encode the memory frames into memory latents $z_m \in \mathbb{R}^{c \times f_m \times h \times w}$ using the same 3D VAE encoder $\mathcal{E}$ used by the base model, where each latent corresponds to one memory frame without temporal compression. These memory latents are concatenated wit...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	179	rope	### 4 Experiments || || ### 4.1 Implementation Details || || Our framework is built upon the state-of-the-art open-source video generation model Wan2.2-I2V-A14B [42] with 14B active parameters. We finetune it using a rank-128 LoRA applied to all linear layers in the DiT blocks, adding $\sim$ 0.7B active parameters. The M2V model is trained on a curated dataset of 400K five-second single-shot videos, where each clip is matched with 1–5 semantically coherent videos. During training, the memory length is randomly sampled from 1–10 frames, and the negative RoPE shift offset S is set to 5. During inference, we use a memory sink size of 3 frames, a per-shot keyframe limit of 3, an initial seman...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	255	rope	the importance of aesthetic filtering, we remove this step during memory extraction. The bottom example in Fig. 6 shows that without aesthetic filtering, the semantic selection becomes noise-sensitive and may include low-quality or uninformative frames, resulting in the lowest aesthetic score in Tab. 2. Finally, to examine the memory sink mechanism, we replace it with a full sliding-window strategy once the memory bank is full. This leads to degradation in long-range visual fidelity, whereas our method preserves high quality and consistency in minute-scale generation. Overall, as shown in Tab. 2, our method achieves the best performance across most metrics, with only a slight drop in sing...
BIBLIOTHEQUE/03_COMP-REAS/Transformer-XL- Attentive Language Models Beyond a Fixed-Length Context/Transformer-XL- Attentive Language Models Beyond a Fixed-Length Context.md	25	relative_position	<sup>\*</sup>Equal contribution. Order determined by swapping the one in Yang et al. (2017). || || https://github.com/kimiyoung/ transformer-xl || || deep self-attention network. In particular, instead of computing the hidden states from scratch for each new segment, we reuse the hidden states obtained in previous segments. The reused hidden states serve as memory for the current segment, which builds up a recurrent connection between the segments. As a result, modeling very longterm dependency becomes possible because information can be propagated through the recurrent connections. Meanwhile, passing information from the previous segment can also resolve the problem of context fragmentat...
BIBLIOTHEQUE/03_COMP-REAS/Transformer-XL- Attentive Language Models Beyond a Fixed-Length Context/Transformer-XL- Attentive Language Models Beyond a Fixed-Length Context.md	71	relative_position	![](_page_3_Figure_0.jpeg) || || Figure 2: Illustration of the Transformer-XL model with a segment length 4. || || per-segment, which differs from the same-layer recurrence in conventional RNN-LMs. Consequently, the largest possible dependency length grows linearly w.r.t. the number of layers as well as the segment length, i.e., $O(N \times L)$ , as visualized by the shaded area in Fig. 2b. This is analogous to truncated BPTT (Mikolov et al., 2010), a technique developed for training RNN-LMs. However, different from truncated BPTT, our method caches a sequence of hidden states instead of the last one, and should be applied together with the relative positional encoding technique described...
BIBLIOTHEQUE/03_COMP-REAS/Transformer-XL- Attentive Language Models Beyond a Fixed-Length Context/Transformer-XL- Attentive Language Models Beyond a Fixed-Length Context.md	106	relative_position	Finally, we deliberately separate the two weight matrices W<sub>k,E</sub> and W<sub>k,R</sub> for producing the content-based key vectors and location-based key vectors respectively. || || Under the new parameterization, each term has an intuitive meaning: term (a) represents content-based addressing, term (b) captures a content-dependent positional bias, term (c) governs a global content bias, and (d) encodes a global positional bias. || || In comparison, the formulation in Shaw et al. (2018) only has terms (a) and (b), dropping the two bias terms (c) and (d). Moreover, Shaw et al. (2018) merge the multiplication $\mathbf{W}_k\mathbf{R}$ into a single trainable matrix $\hat{\mathbf{R}}$ ...
BIBLIOTHEQUE/03_COMP-REAS/Transformer-XL- Attentive Language Models Beyond a Fixed-Length Context/Transformer-XL- Attentive Language Models Beyond a Fixed-Length Context.md	108	relative_position	Under the new parameterization, each term has an intuitive meaning: term (a) represents content-based addressing, term (b) captures a content-dependent positional bias, term (c) governs a global content bias, and (d) encodes a global positional bias. || || In comparison, the formulation in Shaw et al. (2018) only has terms (a) and (b), dropping the two bias terms (c) and (d). Moreover, Shaw et al. (2018) merge the multiplication $\mathbf{W}_k\mathbf{R}$ into a single trainable matrix $\hat{\mathbf{R}}$ , which abandons the inductive bias built into the original sinusoid positional encoding (Vaswani et al., 2017). In contrast, our relative positional embedding $\mathbf{R}$ adapts the sinus...
BIBLIOTHEQUE/03_COMP-REAS/Universal Transformers (UT)/Universal Transformers (UT).md	74	sinusoidal_absolute	where LAYERNORM() is defined in Ba et al. (2016), and TRANSITION() and $P^t$ are discussed below. || || Depending on the task, we use one of two different transition functions: either a separable convolution (Chollet, 2016) or a fully-connected neural network that consists of a single rectified-linear activation function between two affine transformations, applied position-wise, i.e. individually to each row of $A^t$ . || || $P^t \in \mathbb{R}^{m \times d}$ above are fixed, constant, two-dimensional (position, time) *coordinate embeddings*, obtained by computing the sinusoidal position embedding vectors as defined in (Vaswani et al., 2017) for the positions $1 \le i \le m$ and the time-s...
BIBLIOTHEQUE/05_ML-FNDTNS/Attention Is All You Need/Attention Is All You Need.md	269	sinusoidal_absolute	development set, newstest2013. We used beam search as described in the previous section, but no checkpoint averaging. We present these results in Table 3. || || In Table 3 rows (A), we vary the number of attention heads and the attention key and value dimensions, keeping the amount of computation constant, as described in Section 3.2.2. While single-head attention is 0.9 BLEU worse than the best setting, quality also drops off with too many heads. || || In Table 3 rows (B), we observe that reducing the attention key size $d_k$ hurts model quality. This suggests that determining compatibility is not easy and that a more sophisticated compatibility function than dot product may be beneficia...
BIBLIOTHEQUE/05_ML-FNDTNS/Beyond Position- The Emergence of Wavelet-like Properties in Transformers/Beyond Position- The Emergence of Wavelet-like Properties in Transformers.md	9	rope	Sapienza University of Rome ruscio@diag.uniroma1.it, fsilvestri@diag.uniroma1.it || || #### **Abstract** || || This paper studies how Transformer models with Rotary Position Embeddings (RoPE) develop emergent, wavelet-like properties that compensate for the positional encoding's theoretical limitations. Through an analysis spanning model scales, architectures, and training checkpoints, we show that attention heads evolve to implement multi-resolution processing analogous to wavelet transforms. demonstrate that this scale-invariant behavior is unique to RoPE, emerges through distinct evolutionary phases during training, and statistically adheres to the fundamental uncertainty principle. Ou...
BIBLIOTHEQUE/05_ML-FNDTNS/Beyond Position- The Emergence of Wavelet-like Properties in Transformers/Beyond Position- The Emergence of Wavelet-like Properties in Transformers.md	13	rope	This paper studies how Transformer models with Rotary Position Embeddings (RoPE) develop emergent, wavelet-like properties that compensate for the positional encoding's theoretical limitations. Through an analysis spanning model scales, architectures, and training checkpoints, we show that attention heads evolve to implement multi-resolution processing analogous to wavelet transforms. demonstrate that this scale-invariant behavior is unique to RoPE, emerges through distinct evolutionary phases during training, and statistically adheres to the fundamental uncertainty principle. Our findings suggest that the effectiveness of modern Transformers stems from their remarkable ability to spontan...
BIBLIOTHEQUE/05_ML-FNDTNS/Beyond Position- The Emergence of Wavelet-like Properties in Transformers/Beyond Position- The Emergence of Wavelet-like Properties in Transformers.md	19	rope	We argue that this is resolved because RoPEequipped models learn to compensate by developing emergent, wavelet-like processing strategies. Our analysis shows that Transformer attention heads do not act as a monolithic block; instead, they spontaneously organize into a multi-resolution framework. Different heads specialize in processing information at distinct frequency bands, effectively decomposing the input signal in a manner strikingly similar to a discrete wavelet transform. || || Our work makes the following contributions: || || - We demonstrate that the emergence of robust, wavelet-like, scale-invariant properties is a distinctive feature of the RoPE architecture compared to other c...
BIBLIOTHEQUE/05_ML-FNDTNS/Beyond Position- The Emergence of Wavelet-like Properties in Transformers/Beyond Position- The Emergence of Wavelet-like Properties in Transformers.md	23	rope	- We demonstrate that the emergence of robust, wavelet-like, scale-invariant properties is a distinctive feature of the RoPE architecture compared to other common position encoding schemes. || - We provide an evolutionary analysis of these properties, revealing the distinct learning phases models undergo to form their spectral processing strategies. || - We offer a detailed statistical characterization of attention head behavior, showing that models learn to respect the physical constraints of the uncertainty principle and develop diverse internal strategies. || || These findings reveal transformers' remarkable adaptability in discovering and implementing optimal solutions to complex info...
BIBLIOTHEQUE/05_ML-FNDTNS/Beyond Position- The Emergence of Wavelet-like Properties in Transformers/Beyond Position- The Emergence of Wavelet-like Properties in Transformers.md	27	alibi	These findings reveal transformers' remarkable adaptability in discovering and implementing optimal solutions to complex information processing challenges. Appendices 11.3, 11.4, and 11.5 provide further detail on RoPE's limitations, the relationship between language and wavelets, and our metric definitions. || || #### 2 Related Works || || The Transformer architecture (Vaswani, 2017) revolutionized sequence modeling through self-attention mechanisms. While the original Transformer used simple sinusoidal positional encodings, recent work has explored more sophisticated approaches. ALiBi (Press et al., 2021) introduced attention bias terms that scale with relative position, || || while T5 ...
BIBLIOTHEQUE/05_ML-FNDTNS/Beyond Position- The Emergence of Wavelet-like Properties in Transformers/Beyond Position- The Emergence of Wavelet-like Properties in Transformers.md	29	rope	#### 2 Related Works || || The Transformer architecture (Vaswani, 2017) revolutionized sequence modeling through self-attention mechanisms. While the original Transformer used simple sinusoidal positional encodings, recent work has explored more sophisticated approaches. ALiBi (Press et al., 2021) introduced attention bias terms that scale with relative position, || || while T5 (Raffel et al., 2020) employed learned relative position embeddings. RoPE (Su et al., 2024) advanced this further by applying rotation matrices to embeddings, though it faces fundamental limitations rooted in the uncertainty principle between position and frequency domains. || || Neural networks' behavior, particul...
BIBLIOTHEQUE/05_ML-FNDTNS/Beyond Position- The Emergence of Wavelet-like Properties in Transformers/Beyond Position- The Emergence of Wavelet-like Properties in Transformers.md	61	rope	(3) || || where $P_h(\omega)$ is the power spectral density at frequency $\omega$ , and $\omega N$ is the Nyquist frequency, and a higher value indicates more focused frequency tuning of the head. || || These frequency-domain analyses allowed us to discern how attention heads distribute their representational capacity across multiple scales, testing the premise that models spontaneously develop organized frequency content despite RoPE's intrinsic limitations. || || ### 3.2 Wavelet Analysis || || While frequency-domain analysis captures global spectral properties, it lacks explicit positional localization. To address this, we employed wavelet decompositions using the Daubechies-2 (db2)
BIBLIOTHEQUE/05_ML-FNDTNS/Beyond Position- The Emergence of Wavelet-like Properties in Transformers/Beyond Position- The Emergence of Wavelet-like Properties in Transformers.md	136	rope	All experiments were conducted using PyTorch on A100, L4, and T4 GPUs to ensure computational efficiency and scalability. Frequency and spectral computations employed standard FFT-based routines, while wavelet transforms were performed using the PyWavelets library with a decomposition level chosen based on the minimum sequence length. Before analysis, attention weights were normalized and numerically stabilized to mitigate floating-point underflow, with a threshold of $10^{-10}$ applied to division operations. || || ## 5 Experiments and Analysis || || Our analysis shows that Transformer models with RoPE spontaneously develop a sophisticated, multiresolution processing strategy, similar to...
BIBLIOTHEQUE/05_ML-FNDTNS/Beyond Position- The Emergence of Wavelet-like Properties in Transformers/Beyond Position- The Emergence of Wavelet-like Properties in Transformers.md	176	rope	The varying strength of the position-spectrum correlation, from Pythia 2.8B's severe trade-off ( $\rho=-0.737$ ) to Mistral's more efficient balance ( $\rho=-0.421$ ), shows how different architectures have converged with varying degrees of success on the optimal, wavelet-like strategies for balancing the fundamental "what" versus "where" information trade-off inherent in sequence processing. || || #### 5.3 Ablation Study || || To validate that the observed compensatory mechanisms are uniquely characteristic of RoPE's implicit relative positioning, we conducted an ablation study comparing it against three alternative positional encoding schemes: T5's relative position biases, BERT's absol...
BIBLIOTHEQUE/05_ML-FNDTNS/Beyond Position- The Emergence of Wavelet-like Properties in Transformers/Beyond Position- The Emergence of Wavelet-like Properties in Transformers.md	178	rope	#### 5.3 Ablation Study || || To validate that the observed compensatory mechanisms are uniquely characteristic of RoPE's implicit relative positioning, we conducted an ablation study comparing it against three alternative positional encoding schemes: T5's relative position biases, BERT's absolute positional embeddings, and a GPT-2 model with no explicit positional encoding (No PE). The results, detailed in Table 4, show that RoPE provides a uniquely effective solution for maintaining positional awareness across different scales. || || The analysis highlights a clear hierarchy in scale invariance. RoPE stands out with an exceptionally || || | Model | Heads | Scale Sens. (0.5x) | Scale Sen...
