BIBLIOTHEQUE/03_COMP-REAS/Adaptive Attention Span in Transformers/Adaptive Attention Span in Transformers.md	17	In this work, we propose an alternative to the self-attention layer to reduce the computational burden of a Transformer. Our layer learns its optimal context size, resulting in a network where each attention layer gathers information on their own context. In practice, we observe that this leads to Transformer with small context in the low-
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Attention Span in Transformers/Adaptive Attention Span in Transformers.md	23	### 2.1 Sequential transformer network
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Attention Span in Transformers/Adaptive Attention Span in Transformers.md	29	Recent progress was made with a new autoregressive model called Sequential Transformer (Vaswani et al., 2017). A Transformer is made of a sequence of layers that are composed of a block of parallel self-attention layers followed by a feedforward network. We refer to Vaswani et al. (2017) for the details on the structure. In this paper, we make a couple of modifications to the Transformer model:...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Attention Span in Transformers/Adaptive Attention Span in Transformers.md	31	**Self-attention layer.** A core mechanism of a transformer network is the self-attention layer, which consists of multiple attention heads working in parallel. Each attention head applies the attention mechanism of Bahdanau et al. (2015) to its own input. Given a token t in a sequence, the head
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Attention Span in Transformers/Adaptive Attention Span in Transformers.md	38	Figure 1: Attention patterns of two different heads of a standard Transformer. The two patterns are qualitatively different: Head A utilizes recent steps, while Head B has uniform attention over the context.
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Attention Span in Transformers/Adaptive Attention Span in Transformers.md	55	Similar to the memory access mechanisms of Sukhbaatar et al. (2015), it pulls information from the past to update the current token representation. Repeating this mechanism in consecutive layers allows for information to flow over long distances. However, for each input token, each attention head scales linearly in memory and time in the context size, or attention span. There are typically 12 l...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Attention Span in Transformers/Adaptive Attention Span in Transformers.md	59	Each attention head of a Transformer shares the same attention span S. This assumes that every head requires the same span to form its representation. As shown in Figure 1, this assumption does not hold in the context of character level language
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Attention Span in Transformers/Adaptive Attention Span in Transformers.md	101	Results. In Table 1, we compare our sequential Transformer with the adaptive spans ("Adaptive-Span") of Sec. 2.2 to models of Al-Rfou et al. (2019) and Dai et al. (2019). For small models, our model outperforms the other Transformers by 0.07 bcp while significantly reducing the memory usage for large attention span. Interestingly, even with a limit on span sets to 8192, the average span is only...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Attention Span in Transformers/Adaptive Attention Span in Transformers.md	103	In Figure 3, we compare the fixed and adaptive span small Transformers as we increase the attention span limit S. The performance of both models improve as the limit increase (see Figure 3(left)), but the adaptive-span model benefits more from longer span. As shown on the Figure 3(center), a Transformer with adaptive spans controls its average spans, leading to reduction of up to 70% in the num...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Attention Span in Transformers/Adaptive Attention Span in Transformers.md	105	**Impact on the attention span.** In Figure 4, we show the final attention spans of every attention heads of our small adaptive-span model with S =4096. Even though all the span sizes are initialized to the same value, we see large varieties in their final values. We can see that the lowest 5 layers have the smallest possible attention span, which is R = 32 of the masking function. This indicat...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Attention Span in Transformers/Adaptive Attention Span in Transformers.md	176	Zihang Dai, Zhilin Yang, Yiming Yang, Jaime G. Carbonell, Quoc V. Le, and Ruslan Salakhutdinov. 2019. Transformer-xl: Attentive language
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	3	# Adaptive patch selection to improve Vision Transformers through Reinforcement Learning
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	11	In recent years, Transformers have revolutionized the management of Natural Language Processing tasks, and Vision Transformers (ViTs) promise to do the same for Computer Vision ones. However, the adoption of ViTs is hampered by their computational cost. Indeed, given an image divided into patches, it is necessary to compute for each layer the attention of each patch with respect to all the othe...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	13	**Keywords** Vision transformers · Training time reduction · Reinforcement learning · Computer vision
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	17	In recent years, thanks to deep neural networks, Artificial Intelligence has experienced a remarkable expansion, achieving significant advances in several areas, including Natural Language Processing (NLP) and Computer Vision (CV) [1–3]. Transformers are one of the key players in this development [3]. Their architecture is based on attention blocks that
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	31	search for semantic relationships between input elements. The way Transformers work gives them a big advantage over earlier architectures based on Recurrent Neural Networks (RNNs) and Convolutional Neural Networks (CNNs), whose performance degrades as input length increases. The first definition of Transformers was limited to NLP, but in 2021, the Vision Transformer (ViT) [4–6] was introduced, ...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	39	Two main strands of approaches are commonly used in the literature to reduce the computational complexity of ViTs, namely token merging and token pruning. Token merging combines tokens across ViT layers, preserving high-resolution information in the early layers, and reducing the number of tokens in the deeper layers [10, 18, 19]. In contrast, token pruning focuses on selecting a subset of toke...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	43	These limitations highlight the need for a more adaptive framework that can dynamically balance efficiency and accuracy based on the characteristics of each input. In this scenario, RL provides a dynamic and adaptive framework for optimizing ViT training. By using an RL agent to learn and select the most relevant patches, we exploit the agent's ability to balance computational efficiency and mo...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	45	Following this reasoning, we propose an innovative framework, called AgentViT, for ViT optimization. As suggested
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	47	by the previous observations, our approach uses RL to reduce the computational complexity of the attention layers and, consequently, the training time of ViTs. To achieve these goals, we designed and implemented an RL agent that selects a subset of the image patches so that the ViT has to process them for its training, and thus less data than the original patches. The goal is to reduce training...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	75	# 2.2 Speeding up vision transformers
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	77	Several approaches have been proposed in the literature to reduce the computational load of the attention layers present in Transformers. These approaches are based on different techniques, such as quantization [42–48], pruning [49–52], low-rank factorization [53, 54] and knowledge distillation [55–60]. For example, TinyBERT [61] uses a student-teacher knowledge distillation technique where a s...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	83	As for reducing the computational load of ViTs, [65] is one of the first attempts to apply self-supervised learning to ViTs. The authors start from the observation that a multi-stage architecture with sparse self-attention can reduce modeling complexity, but at the cost of losing the ability to capture finegrained correspondences between image regions. In [66], the authors introduce Patch-to-Cl...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	85	The first strand includes token merging approaches, where tokens are combined across multiple layers of the ViT. In general, high-resolution information is preserved in early layers to capture fine-grained details, while tokens are merged in deeper layers to reduce their number and computational requirements [67]. This process allows the ViT to achieve high performance by exploiting information...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	87	The second strand concerns token pruning methods, which includes our approach. Approaches in this strand aim at reducing the number of tokens processed by the transformer layers, thus reducing the computational and memory overhead. For example, in [21], the authors propose Dynamic ViT (DyViT), a special token pruning approach that uses a set of layers trained during ViT training epochs. These l...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	93	is greater than the user-defined value, some of them will still have to be discarded. Instead, AgentViT allows the user to specify the desired number of tokens and the agent is trained to select a number of tokens that is as close as possible to the number specified by the user. In particular, if it achieves a particularly low training loss, the total reward will make it understand that it is a...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	141	As shown in Fig. 1, there are two basic components in AgentViT, namely a ViT and the agent, which consists of a pair of networks implementing the DDQN algorithm. Specifically:
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	143	- In (i), the image flows through the first ViT layer, where we extract the output of the attention layer and compute a vector in which each element represents the average attention value of a patch. This vector corresponds to a state in the agent environment.
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	145	- In (iii), the selected patches flow from the second to the last layer of the ViT.
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	156	**Fig. 1** AgentViT workflow. AgentViT consists of a ViT and a DDQN-based agent. (i) The image is processed by the first ViT layer, where attention values are extracted and an average attention value per patch is computed to form the state representation. (ii) The agent computes Q-values for each patch and only patches with Q-values greater than
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	158	the mean are selected. (iii) The selected patches are propagated through the remaining ViT layers. (iv) The agent receives a reward based on the number of patches selected and the training classification loss, thus refining its policy during training iterations
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	164	selects patches based on their contribution to model accuracy while minimizing computational overhead. In addition, the RL agent's reward function acts as a self-regulating mechanism that ensures generalization across different datasets and ViT architectures. By incorporating both accuracy-driven and efficiency-driven reward terms, the agent autonomously discovers the best patch selection polic...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	172	In the context of the Markov Decision Process, on which the RL mechanism underlying AgentViT is based, a state $s \in \mathcal{S}$ observed by the agent is represented by a vector of N real values, which models the current conditions of the environment. In AgentViT, the state of the environment is represented by attention values obtained from an image processed by the first attention layer of t...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	188	Indeed, selecting only one patch per image is not sufficient to effectively train a ViT, as it happens in the classic
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	199	In addition, AgentViT is provided with a mechanism to avoid falling into a local optimum. In fact, with a probability equal to $\epsilon$ , the agent, instead of choosing the action that maximizes the value of Q, chooses a random action. To avoid excessive instability, the value of $\epsilon$ decays exponentially as training proceeds. This mechanism ensures a good exploratory capability in the ...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	205	Since the ultimate goal of AgentViT is to improve the training of the ViT, the reward $\mathcal{R}_t$ obtained at iteration t starting
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	209	from a state $s_t$ and performing an action $a_t$ must consider the goodness of training. We mentioned above that this goodness must take into account both the time necessary for training and the corresponding accuracy. Therefore $\mathcal{R}_t$ must consider both training loss and training time. However, training time is affected by several factors, including the number of operations performed...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	235	The agent is incentivized to select a number of patches close to the value specified by the user, or a very small number if she has not specified any value. It is also incentivized to choose a subset of the patches such that the training loss is minimized. $\mathcal{R}_t^{loss}$ and $\mathcal{R}_t^{patch}$ are weighted so that the user can specify how much importance to give to each of them. Fi...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	259	AgentViT can be applied to any ViT model because it relies on attention scores. Therefore, in our experiments, we could have chosen any ViT available in the literature. To thoroughly evaluate our approach, we used both the classical ViT [4] and SimpleViT [84]. The latter does not include a CLS token, which allows us to demonstrate the versatility of our method. In the following experiments, we ...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	261	Specifically, the hyperparameters of ViT and SimpleViT are the following: (i) patch\_size: the pixel size of each non-overlapping patch; (ii) dim: the embedding size of each patch; (iii) depth: the number of ViT layers; (iv) heads: the number of multi-attention heads; (v) mlp\_dim: the dimensionality of every feedforward block; (vi) dropout: the percentage of activations to randomly set to zero...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	267	**Table 1** Values of the hyperparameters of ViT and SimpleViT
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	269	| Hyperparameter | ViT | Simple ViT | |
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	302	we could not tune all the hyperparameters; therefore, we performed this task on the three that we considered to have the most impact on the behavior of AgentViT and AgentSimple-ViT.
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	306	The approaches we chose to compare with AgentViT are ATS [8], PatchMerger [10], EViT [11], and the Vanilla case (i.e., the original ViT and SimpleViT as baselines). We chose these approaches because they represent some of the best-performing approaches in their respective categories [85], i.e., dynamic pruning (ATS), token merging (PatchMerger), and a combination of token merging and pruning (E...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	308	The hyperparameters of ATS, PatchMerger and EViT are the ones of ViT or SimpleViT, depending on the Vision Transformer model underlying them. In addition to these hyperparameters there is a further one, called keep\_rate, which represents the number of tokens to keep in each layer of the Vision Transformer. In our experiments, we set keep\_rate to the following lists of values: [9, 9, 9, 17, 33...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	318	- Cumulative Training Time (CTT): It is the total time required to train the model. In the case of AgentViT, it includes the time needed to train both the ViT and the RL agent, since the latter is trained together with the ViT.
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	323	We conducted our experiments on a server having an Intel(R) Xeon(R) W5-3435X 3.10 GHz CPU, 128 GB of RAM, and an NVIDIA RTX A2000 GPU with 12 GB of memory. The code used for the implementation of AgentViT and the one created to perform the experiments described in the next sections can be found on GitHub at the following link: https://github.com/DavideTraini/RL-for-ViT.
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	327	In this section, we describe the preliminary experiments conducted to evaluate the impact on AgentViT's performance of the three hyperparameters $\alpha$ , f, and buffer\_size that we had not set to fixed values in Table 2. We show the results obtained using CIFAR10 and SimpleViT. Similar results were obtained for the other two datasets and for ViT. We trained AgentSimpleViT for 100 epochs; dur...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	366	The results show the effectiveness of AgentViT and AgentSimpleViT compared to other pruning approaches. AgentViT achieves the highest Accuracy, Precision, Recall, and F1-Score outperforming ATS, PatchMerger, and EViT. Specifically, AgentViT improves Accuracy by 8.50% over ATS, 1.19% over PatchMerger and 0.73% over EViT, while reducing Computational Training Time by 30.91% over the Vanilla ViT, ...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	382	Table 4 Performance comparison of AgentViT with other related approaches using ViT and SimpleViT as underlying Vision Transformers, trained on CIFAR10
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	386	| ViT | Vanilla | $83.10 \pm 0.10$ | $82.96 \pm 0.08$ | 83.08 ±0.09 | 83.02 ±0.07 | 5,955 ±28 |
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	403	Similar to the CIFAR10 case, AgentViT outperforms all other ViT-based approaches, achieving the highest values of Accuracy, Precision, Recall, and F1-Score. Compared to ATS (resp., PatchMerger, EViT) AgentViT improves Accuracy by 2.25% (resp., 0.66%, 0.41%). It also significantly reduces Computational Training Time to 2,188 s, which is 13.8% less than Vanilla ViT, 11.49% less than ATS, 9.47% le...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	407	Once again, the results demonstrate the effectiveness of AgentViT and AgentSimpleViT. In particular, AgentViT achieves the highest Accuracy, Precision, Recall, and F1-Score among all ViT-based approaches. Compared to ATS (resp., PatchMerger, EViT) AgentViT improves Accuracy by 2.83% (resp., 0.63%, 0.27%). It also significantly reduces the Computational Training Time to 24,747 *s*, which is 15.7...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	411	Finally, we assessed the computational load of AgentViT and the other approaches considered. This evaluation is crucial because using an RL agent for token pruning could introduce additional overhead to ViT operations. To quantify this impact, we measured the allocated Memory and GFLOPs during training and inference tasks, as well as the values of FPS. The results are presented in Table 7.
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	416	Performance comparison of AgentViT with other related approaches using ViT and SimpleViT as underlying Vision Transformers, trained on FMNIST
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	420	| ViT | Vanilla | $91.19 \pm 0.07$ | $90.14 \pm 0.05$ | 91.22 ±0.06 | $90.68 \pm 0.06$ | 2,539 ±10 |
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	435	**Table 6** Performance comparison of AgentViT with other related approaches using ViT and SimpleViT as underlying Vision Transformers, trained on Imagenette<sup>+</sup>
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	439	| ViT | Vanilla | $59.95 \pm 0.12$ | $61.93 \pm 0.10$ | $60.82 \pm 0.11$ | $60.42 \pm 0.12$ | $29,388 \pm 123$ |
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	450	comparable to PatchMerger. However, it achieves a 90.13% increase in FPS over the Vanilla model and a 26.75% increase over PatchMerger. These results allow us to conclude that AgentViT and AgentSimpleViT provide an excellent trade-off between memory and CPU consumption on the one hand, and image processing efficiency on the other hand. In fact, since it selects the patches to be pruned at the f...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	454	**Table 7** Comparison of the computational efficiency of AgentViT and other approaches using ViT and SimpleViT as Vision Transformers
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	458	| ViT | Vanilla | 15.14 | 15.14 | 0.675 | 0.675 | 291 ± 7 |
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	479	algorithm to perform the patch selection task. Unlike DDON, PPO is a Monte Carlo-based approach that works only with episodic environments. In our case, we define an episode as a training epoch of the ViT model. Similar to the DDON algorithm, the PPO algorithm uses a pair of neural networks, namely, the Policy Network and the Value Network. The former takes the state s as input and returns a pr...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	493	ViT without the Replay Memory, which contains the past experiences that the agent uses at each iteration to train itself, and without the Target Network, which ensures that the maximization step is carried out by the Q-Network itself. The corresponding Accuracy and Cumulative Training Time results are reported in Fig. 5.
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	533	train a Vision Transformer in less time than that required by ViT (resp., SimpleViT) when trained without removing any patches. This reduction in training time is achieved with comparable accuracy. In addition, the Deep Q-Learning hyperparameters allowed us to tune AgentViT to achieve the desired tradeoff between accuracy and training time. Finally, the comparison with other approaches showed t...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	535	In addition, AgentViT has other interesting implications. One of these is the ability to use larger ViTs. In fact, AgentViT's ability to reduce training time ensures that architectures that would not normally be adopted due to excessive training time can now be adopted within AgentViT. A second implication concerns the use of AgentViT to construct reduced synthetic datasets from the original da...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	563	Another limitation concerns the number of patches required by AgentViT to work effectively. Since the agent selects patches based on attention values from the first ViT layer, it needs a sufficiently large number of patches to detect meaningful patterns in the input image. If the ViT model works with a small number of patches, the agent may have difficulty distinguishing between informative and...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	580	Finally, another limitation of AgentViT is that it relies on attention scores to guide its RL agent. This reliance on attention mechanisms means that AgentViT cannot be directly applied to architectures that do not incorporate self-attention, such as traditional CNNs. This makes it difficult to integrate AgentViT with CNN-based architectures, requiring alternative methods to identify important ...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	584	In this paper, we have proposed the application of Reinforcement Learning to reduce the training time of a Vision Transformer without significantly reducing the quality of its results. For this purpose, we adopted the classical Markov Decision Process mechanism to represent an environment for the image classification task, which required us to redefine the state, action and reward necessary to ...
